loss/dynamics_holdout_loss,loss/dynamics_train_loss,timestep
0.06513826,-18.438067842864417,1
0.050004978,-28.51101706437069,2
0.04410062,-31.59346051055916,3
0.04035858,-33.422701956706646,4
0.037683982,-34.74505213707892,5
0.035999782,-35.78832433504397,6
0.03449289,-36.62567604477817,7
0.03364333,-37.33855191583235,8
0.032630794,-37.9487038627286,9
0.031897504,-38.47986036497802,10
0.03104366,-38.938611329228614,11
0.030520666,-39.35665307408206,12
0.030000964,-39.73397246383037,13
0.02977764,-40.07826659678801,14
0.029151533,-40.400829960915274,15
0.028855812,-40.70140897814938,16
0.028416205,-40.97750492100839,17
0.028166434,-41.23872581143414,18
0.027803332,-41.48189657093409,19
0.027289633,-41.71553740167532,20
0.026937684,-41.94331816081115,21
0.026784366,-42.149913374966125,22
0.026333708,-42.35217184970305,23
0.026140979,-42.534404601033266,24
0.02594451,-42.709490530244445,25
0.025599206,-42.881491954340696,26
0.02534182,-43.05556222798733,27
0.025046358,-43.200005744842116,28
0.024844442,-43.35570625330614,29
0.024644902,-43.50536931701488,30
0.02448029,-43.64918868228025,31
0.024135942,-43.79968703358746,32
0.023891132,-43.920627307329276,33
0.023877697,-44.05489311012802,34
0.023584321,-44.18573600727951,35
0.02334713,-44.31435317680083,36
0.023199942,-44.43341358455825,37
0.02294897,-44.54897645792309,38
0.02280629,-44.681127474350205,39
0.022605665,-44.78045845374171,40
0.02235405,-44.895690055039026,41
0.022239055,-45.01819755297864,42
0.02207437,-45.12330500545732,43
0.021896152,-45.23556585475768,44
0.021791581,-45.33031764572234,45
0.021645037,-45.44385632566074,46
0.021655757,-45.53051432501692,47
0.021489497,-45.62919932421919,48
0.02124795,-45.72844072720062,49
0.021190908,-45.81958098116824,50
0.02146346,-45.892095742393195,51
0.020985087,-45.99532788813068,52
0.020765081,-46.079271565525616,53
0.02073143,-46.163845161072075,54
0.020603523,-46.25633949363926,55
0.020522531,-46.332531397022876,56
0.020502888,-46.403501199006605,57
0.020287901,-46.49004412834753,58
0.020187672,-46.56844148736148,59
0.020032745,-46.63843461041819,60
0.019967766,-46.71587030763472,61
0.0197603,-46.79052521675542,62
0.01962268,-46.863465248728204,63
0.019563716,-46.933752640604084,64
0.019378623,-47.002621752691745,65
0.019540926,-47.06220427535381,66
0.019241061,-47.13332258930387,67
0.01924496,-47.20197085595553,68
0.019244444,-47.266851464795224,69
0.019065661,-47.33393433877339,70
0.019102957,-47.39879874273213,71
0.018754248,-47.44413092222602,72
0.019053081,-47.52460806123352,73
0.018826501,-47.58256861747122,74
0.018811604,-47.63605545055686,75
0.018522382,-47.700644861707076,76
0.018505123,-47.76852154884622,77
0.018401533,-47.820425819696354,78
0.018368157,-47.872681086721954,79
0.018286485,-47.92206861814434,80
0.018273085,-47.993743316306,81
0.018188383,-48.04554418136781,82
0.018152792,-48.0959489484358,83
0.018202033,-48.15040642972419,84
0.017943893,-48.20329187906348,85
0.017915677,-48.25858513322602,86
