loss/dynamics_holdout_loss,loss/dynamics_train_loss,timestep
0.15220383,-44.51754367336245,86
0.16116264,-44.43079130158543,87
0.14557408,-44.52518244271524,88
0.14788732,-44.579269860212115,89
0.14636287,-44.63353444735617,90
0.15739837,-44.473537334511605,91
0.14371577,-44.66768387067804,92
0.14402215,-44.718788431680764,93
0.15454948,-44.73853003792226,94
0.14929011,-44.83191683941176,95
0.15222041,-44.77355495725848,96
0.15297204,-44.67199699693412,97
0.14691314,-44.86816281995947,98
0.14212602,-44.76705934182593,99
0.17077982,-44.86370461388838,100
0.14278215,-44.96960748602531,101
0.15235901,-44.99775056821868,102
0.14263244,-44.95336459605747,103
0.14134444,-44.94318322482309,104
0.13641499,-45.088582643761825,105
0.1414419,-45.10903894464063,106
0.14433506,-45.15226168753582,107
0.1409092,-45.22990762848033,108
0.14485757,-45.120620294117444,109
0.13205603,-45.197502632268304,110
0.15075345,-45.163563081869015,111
0.1442179,-45.12577890952326,112
0.14010558,-45.28628808408249,113
0.13605526,-45.30106710280844,114
0.13708067,-45.25555485081875,115
0.13326259,-45.37793523588374,116
0.14567466,-44.95716016455839,117
0.13650027,-45.321414917180036,118
0.13550733,-45.39808986455424,119
0.14815608,-45.48410310473739,120
0.13738015,-45.418215225035794,121
0.13288727,-45.51353409682277,122
0.13300577,-45.56179257569236,123
0.12994488,-45.55155790436112,124
0.12748747,-45.557915888373195,125
0.13886596,-45.59677499622894,126
0.13208005,-45.64753289038048,127
0.12989819,-45.72152646953371,128
0.14392702,-45.46890261039333,129
0.14136928,-45.60430924444206,130
0.13311125,-45.738843344027764,131
0.12944594,-45.78645377930815,132
0.13666053,-45.84572949523221,133
0.16237316,-45.611795795731254,134
0.14136277,-45.71714699259169,135
0.13140923,-45.85258153684019,136
0.12851444,-45.975452924025426,137
0.1302941,-45.95356601579093,138
0.12776506,-45.876509287565845,139
0.12744142,-45.95047797579495,140
0.12513228,-45.98289708805011,141
0.12398467,-45.87246273810755,142
0.12730703,-46.05866060552918,143
0.12627982,-46.0633893713764,144
0.121727444,-46.03649468335105,145
0.12922025,-45.987884681938425,146
0.13190632,-46.082366882699915,147
0.13058127,-46.06893453918441,148
0.13163435,-45.951437821722116,149
0.120736025,-46.196771542944646,150
0.12352195,-46.161822513483465,151
0.12537107,-46.284769695641046,152
0.12929161,-46.15200605977037,153
0.13175687,-46.121341777722265,154
0.12256739,-46.26347352052597,155
0.13145459,-45.941317374598036,156
0.12918064,-46.19393594413575,157
0.12110605,-46.401046208951314,158
0.121922754,-46.31733104747881,159
0.123425305,-46.376472537717504,160
0.11922393,-46.4517722617788,161
0.1325486,-46.47226804805187,162
0.13015011,-46.410119891992196,163
0.13245448,-46.50735705508486,164
0.13474062,-46.41393225533621,165
0.12755355,-46.388540041449744,166
