alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9512822650670999,1000.0,0.0,2.252916073925901,2.260334288108225,-24.615985065460187,-0.5010919476498965,3.097526215076455,3.1680322710275757,1000
0.8605647447109219,1000.0,0.0,2.2456092304558877,2.2621056811900986,-50.8016056785585,-1.5006498693227779,4.334161475420001,4.326111037015919,2000
0.7789903408288953,1000.0,0.0,2.243084945961294,2.2629239587935586,-72.56920680999775,-2.454031350612643,7.778743756771091,7.85075796747208,3000
0.7061769044995305,1000.0,0.0,2.242777124605887,2.2625477786444823,-89.98807719421393,-3.2872697329521166,11.240790797710433,11.40659247064588,4000
0.641380106210709,1000.0,0.0,2.2371303108608416,2.2613882425818512,-104.07331243133521,-3.9630545196533213,14.461416026115428,14.663227814674368,5000
0.5835250014662748,1000.0,0.0,2.749354433447102,3.0725055505968952,-115.8360943450929,-4.479664082527164,16.65208875942229,17.04126261520381,6000
0.5317756807208067,1000.0,0.0,4.671217695561283,6.849520125246462,-125.79634899902345,-4.786999204635626,19.71422722053528,20.719746735572866,7000
0.48549959123134595,1000.0,0.0,1.148351004301946,4.832169185189902,-134.3410079193116,-4.959350193500504,23.283184691429142,24.71744124507904,8000
0.4435528411269187,1000.0,0.0,-0.4423639515921314,5.836216607613787,-141.6498742065435,-5.071150068283072,27.9163375549316,29.53987349128725,9000
0.40522938251495366,1000.0,0.0,1.0652127686235018,7.200996124515803,-148.03287765502955,-5.167567909717561,31.97439585304261,33.48373109245302,10000
0.3704000412821763,1000.0,0.0,0.35244798435051666,5.4376101881135455,-153.4048972625733,-5.069139513015742,35.390166021347184,36.49990284728995,11000
0.3391150891184815,1000.0,0.0,1.0521464551082804,5.716567385217452,-158.18609674072255,-4.865253808021531,36.84618554306036,37.58534938812263,12000
0.3105455955564981,1000.0,0.0,-0.8169208572341525,3.7929009975299737,-162.00259576416047,-4.711286663293839,39.161584436416625,39.51980999755857,13000
0.2846661775708196,1000.0,0.0,2.4677776217279863,7.006941665674287,-165.1055899963379,-4.3598887267112785,44.29194570350642,44.3446414794922,14000
