alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9616324738860134,1000.0,0.0,1.880139713855223,2.2614105520581145,-8.917658908128736,-0.1788528674172703,-0.7956016104221425,-0.3399605569839346,1000
0.8970706768631928,1000.0,0.0,3.6168979954483724,4.955643071862859,-19.352463198661805,-0.33705903378874014,-5.809625717163084,-5.189922545433053,2000
0.835870052456855,1000.0,0.0,4.125869221007324,4.6155070759760966,-31.817411773681634,-0.4297363492101423,-5.8276773567199704,-5.3132680521011215,3000
0.7793980298042293,1000.0,0.0,0.8690058835006296,3.837995741009892,-45.33967598724365,-0.4565658134315154,-6.633445212364209,-5.897391285896305,4000
0.7293108328580852,1000.0,0.0,2.2067140793092967,3.6854397207740504,-59.15223041152965,-0.4310138562694189,-6.2880352296829125,-5.158650277137761,5000
0.6860951671600358,1000.0,0.0,1.8390534677621801,3.4896440764183403,-73.5728233032224,-0.3634236192442482,-6.0000770959854135,-4.767301606178282,6000
0.6512333328723909,1000.0,0.0,5.024401692300854,6.1797583558917655,-87.92602817535402,-0.2704425751976668,-5.3659500064849786,-3.807820001602174,7000
0.6266057357192047,1000.0,0.0,2.7822056268611606,4.450277596457474,-102.54215240478536,-0.14984128347784273,-4.996122311592114,-3.2481380825042687,8000
0.6131281335353849,1000.0,0.0,1.3340749992236827,5.176614112419777,-116.49212576293958,-0.05255104733631017,-4.270312577247629,-2.3244899330139166,9000
0.6111782156229006,1000.0,0.0,1.893948207132541,7.779543338036755,-130.0977719116211,0.015427011351101083,-3.42980710601806,-1.2431531810760497,10000
0.6189388545155523,1000.0,0.0,5.587514958762907,7.6273043255734665,-142.93225587463408,0.05859060275182125,-2.845619670867922,-0.7377303581237801,11000
0.635283203780652,1000.0,0.0,2.3913407898818244,10.047489389399129,-154.8836784667968,0.06944387323968121,-1.4582304000854474,0.8736392612457273,12000
0.6560508707761766,1000.0,0.0,3.566121604460363,5.3002594536313,-165.79596917724595,0.05929608475789433,0.2724529304504394,2.6054286098480257,13000
0.675696880102157,1000.0,0.0,5.321662596512278,7.437505877733513,-176.10421197509757,0.05153186450386409,1.290141908645632,3.6980838222503665,14000
0.6982527282238009,1000.0,0.0,8.93328951407464,9.798123134588813,-185.5013632507321,0.04955320754204876,2.2755448722839398,4.880940145492544,15000
0.7188914983868607,1000.0,0.0,25.560540000582122,13.133860298934335,-193.6854916992188,0.02631063410826028,3.9416131095886215,6.709091951370239,16000
0.7343007702231421,1000.0,0.0,8.421289141251977,9.124320375290353,-201.50494787597663,0.021006899496074816,4.893990673065186,7.655203699111931,17000
0.7467351610064518,1000.0,0.0,18.187631773394276,15.305855953031308,-208.5346636962891,0.013977614053524998,5.540815313339241,8.266333471298221,18000
0.757976534187794,1000.0,0.0,18.756157498957986,13.9770580034389,-215.0980032653809,0.012082610379438852,7.183895463943479,9.925056512832633,19000
0.7664273672699926,1000.0,0.0,15.972689944048696,10.517685836919966,-221.17302598571786,0.009345088782254608,7.4803736991882195,10.038148235321056,20000
0.7746429172754277,1000.0,0.0,20.550642044651518,17.934555279374663,-226.81272851562525,0.007358164511155335,8.409669042587288,11.1183150997162,21000
0.7825114983916265,1000.0,0.0,20.421302576564482,13.031034056052738,-232.00360411071753,0.006564170052530241,8.926522485733038,11.739397956848137,22000
0.7883412948250768,1000.0,0.0,19.704024754460107,10.51590791175963,-236.8544852294919,0.004090504740830504,8.656253335952757,11.011971597671506,23000
0.791608579397198,1000.0,0.0,32.08278193519559,18.008463476137507,-241.41311558532698,0.004073988036718223,8.150479940414455,10.486087903976452,24000
0.7971377537250525,1000.0,0.0,14.33441147750503,12.437143256240999,-245.57936952209457,0.0029395701326429885,9.207140716552734,11.773362779617319,25000
0.8013077023029337,1000.0,0.0,29.004785483519633,17.328647283891822,-249.7066901397708,0.0034754103249870203,9.123828802108756,11.150920166015625,26000
0.8047908720374116,1000.0,0.0,36.20950643526344,15.64613294077549,-253.2558446960448,0.0017341443598270399,9.166392604827868,11.395593103408798,27000
0.8055328587889679,1000.0,0.0,21.51306208595006,17.313320720427463,-256.5915314178471,-0.0012483773352578297,8.890144428253144,11.086710098266606,28000
