loss/dynamics_holdout_loss,loss/dynamics_train_loss,timestep
0.0657276,-18.798630174309604,1
0.05315913,-28.899035770546384,2
0.0479027,-31.740710791455506,3
0.044521593,-33.50762806197991,4
0.042336825,-34.818476878242265,5
0.0401439,-35.85310236678181,6
0.038307812,-36.706504855042205,7
0.03688193,-37.42153226818663,8
0.035746176,-38.035472374813594,9
0.03470379,-38.582256057868406,10
0.033646565,-39.05757903857059,11
0.033058133,-39.4792877974098,12
0.03227833,-39.85804450227591,13
0.031603314,-40.20286755734268,14
0.030971631,-40.517796247609,15
0.03058141,-40.82209530791493,16
0.029937586,-41.094966430546656,17
0.029453885,-41.35207274095252,18
0.0289508,-41.59751710796332,19
0.028436935,-41.83123326405527,20
0.028158993,-42.04715869548413,21
0.02763896,-42.23426455967119,22
0.027410042,-42.44678367777157,23
0.026976833,-42.62965110902084,24
0.026675895,-42.796326482928876,25
0.02634655,-42.98678481636918,26
0.026136074,-43.15171667208088,27
0.025846997,-43.32086999467105,28
0.02556644,-43.46394756030474,29
0.025120389,-43.62227320469291,30
0.025188813,-43.77253059021294,31
0.024669137,-43.90533357841842,32
0.02447257,-44.048605738618065,33
0.024290813,-44.17697346763875,34
0.023979984,-44.29098267028135,35
0.023690145,-44.4183351282402,36
0.023803765,-44.54550441420057,37
0.023303673,-44.66062730396366,38
0.022823878,-44.7782871024246,39
0.022749314,-44.88751278623125,40
0.022803372,-44.99782113767215,41
0.022336423,-45.10035506564246,42
0.022190655,-45.21091762815692,43
0.021948535,-45.30911372483892,44
0.022050563,-45.39564373665022,45
0.021945933,-45.50030849150555,46
0.02145356,-45.591786890648734,47
0.021351349,-45.67930320765184,48
0.021330204,-45.779320093875484,49
0.021127503,-45.86759971624522,50
0.021017333,-45.95453498411802,51
0.02091069,-46.02931172091339,52
0.020801486,-46.12039595195714,53
0.02070362,-46.19675569615018,54
0.020405889,-46.28018733335477,55
0.020216677,-46.35307264071179,56
0.020370781,-46.44623917596528,57
0.019918974,-46.51042957115124,58
0.020050377,-46.577029159479366,59
0.019825092,-46.651809622917945,60
0.019841544,-46.72463160082144,61
0.01981433,-46.795958946288685,62
0.019664938,-46.85435256018764,63
0.019466724,-46.92175653403341,64
0.019401593,-46.98751400861718,65
0.018913934,-47.05586695860642,66
0.018969757,-47.11278056095551,67
0.018983286,-47.17787494253397,68
0.018824331,-47.2328591426234,69
0.018793715,-47.29811045511406,70
0.018711183,-47.34134928646318,71
0.018616656,-47.400715920154056,72
0.01835129,-47.481779140091824,73
0.018314281,-47.525313249946585,74
0.017970337,-47.58264649834624,75
0.018247938,-47.64092266770564,76
0.018077504,-47.699328053453144,77
0.017853249,-47.75521716058912,78
0.017824514,-47.79277196093136,79
0.01777654,-47.86338867594505,80
0.017754238,-47.91391561214176,81
0.017580092,-47.95356916029902,82
0.017465103,-48.01770738443676,83
0.017427087,-48.06403032954945,84
0.017283501,-48.09765492723244,85
0.017215634,-48.1592173257159,86
0.017034262,-48.19611151030688,87
0.017187426,-48.22959276577484,88
0.016913926,-48.28425051133184,89
0.016866673,-48.33779568609808,90
0.016592946,-48.37879779382252,91
0.016678024,-48.4347195406393,92
0.016551455,-48.47425721553265,93
0.01641818,-48.50549252028953,94
0.016325116,-48.561874831875464,95
0.01648733,-48.60249579763009,96
0.016046781,-48.641951898270065,97
0.016212884,-48.68087179081719,98
0.015970286,-48.72267036115124,99
0.016090792,-48.76306462978883,100
0.015894,-48.802438568170025,101
0.016006056,-48.83077741409149,102
0.01595867,-48.89592933997218,103
0.015558894,-48.909960341471894,104
0.01577151,-48.966255216361255,105
0.015619087,-48.99395247794751,106
0.015915517,-49.04176110626948,107
0.0158356,-49.06021531137573,108
0.015619054,-49.11803053537678,109
0.015734877,-49.1121728197065,110
0.015790274,-49.1550478831289,111
0.015464464,-49.220442538812975,112
0.015356926,-49.2516677271375,113
0.015368666,-49.28714234830783,114
0.015485411,-49.32375305950657,115
0.015296144,-49.369812465686316,116
0.01521408,-49.3931957684165,117
0.0151963625,-49.44377875786679,118
0.015335563,-49.42766641977354,119
0.015150448,-49.511359554035415,120
0.015008514,-49.50879273337564,121
0.01515373,-49.5564909624607,122
0.015068467,-49.603256431045395,123
0.015048777,-49.61688170001335,124
0.014980286,-49.56130152073968,125
0.015031433,-49.63108174572788,126
0.014939083,-49.720070055491746,127
0.014813617,-49.73677036180714,128
0.014840555,-49.77200565890919,129
0.014855896,-49.80782158443884,130
0.0147951115,-49.832809623371915,131
0.014804649,-49.863287173102655,132
0.014868608,-49.90322733916023,133
0.0147225605,-49.921510929754376,134
0.014748143,-49.9569647124438,135
0.014533733,-49.99056221589458,136
0.014575225,-50.01387289457671,137
0.014525885,-50.04269080738069,138
0.014513803,-50.05096672999306,139
0.014576073,-50.07743185121116,140
0.01453274,-50.106586403466395,141
0.014455333,-50.15417521854155,142
0.014468282,-50.174786849705555,143
0.014561978,-50.189827649218515,144
0.014404252,-50.19348447339355,145
0.014311388,-50.23716019177687,146
0.014514443,-50.26219985777979,147
0.014179985,-50.321412654190866,148
0.014333919,-50.322761773390475,149
0.014245364,-50.34621947690382,150
0.014206578,-50.37012535891615,151
0.01425239,-50.38853420737952,152
0.014033755,-50.435721024393146,153
0.014244524,-50.37004685970599,154
0.014050638,-50.46426546478858,155
0.014006972,-50.464179799935245,156
0.014013857,-50.5198428918839,157
0.014282932,-50.5338582344378,158
0.013929822,-50.56899855056766,159
0.014165446,-50.574157640486995,160
0.013862245,-50.51171724525407,161
0.013947807,-50.514472310804166,162
0.013712816,-50.637905580687445,163
0.013944109,-50.667783695601535,164
0.013815904,-50.68840134868441,165
0.013701631,-50.7187788768376,166
0.013835885,-50.716710090881804,167
0.013695364,-50.74474180622204,168
0.013806662,-50.789054038983856,169
0.01367837,-50.79370859189656,170
0.01387273,-50.792164729417486,171
0.01374511,-50.82598651828262,172
0.013589963,-50.86136203852945,173
0.013775101,-50.87469972295925,174
0.013375995,-50.88789427063348,175
0.0135422405,-50.911110100424516,176
0.013510066,-50.926767709775596,177
0.013207205,-50.951853710799746,178
0.013483184,-50.94171411436501,179
0.013437699,-50.98918098827361,180
0.013549442,-51.00219378357638,181
0.013401872,-51.04041940904819,182
0.0135633,-51.03529216240968,183
0.013545419,-51.06447304967551,184
0.013292143,-51.0919756403823,185
0.013323395,-51.11222604348984,186
0.013313127,-51.11923545921543,187
0.013161982,-51.125370405245576,188
0.013164863,-50.99216281942723,189
0.012991101,-51.12008557609486,190
0.013226071,-51.19268108973536,191
0.01303075,-51.215212498850995,192
0.012995047,-51.231646267503734,193
0.013019006,-51.24992716364385,194
0.012795076,-51.255273225583245,195
0.012884101,-51.23478484367768,196
0.0127191,-51.30420771009587,197
0.012964842,-51.31244591720045,198
0.012913628,-51.34317561949666,199
0.012885285,-51.347685441875434,200
0.012884544,-51.34774333056684,201
0.012785914,-51.36020947554442,202
0.012708711,-51.392403457066315,203
0.0127248615,-51.415394081767325,204
0.012750508,-51.41369551907872,205
0.012464787,-51.42884987114209,206
0.012852369,-51.44281449651804,207
0.012579316,-51.44437678968885,208
0.012622839,-51.491998029201575,209
0.012371825,-51.50337561572873,210
0.012923638,-51.53285509037586,211
0.012571758,-51.511675337394955,212
0.012390034,-51.51879523160611,213
0.012450502,-51.56866275447856,214
0.012386933,-51.59374718814056,215
0.012440648,-51.60891918819297,216
0.0123163415,-51.62660969168934,217
0.012249157,-51.64966255397361,218
0.012232564,-51.6599724097691,219
0.012379,-51.670048948739485,220
0.01231971,-51.62671713035331,221
0.012213233,-51.7086568882784,222
0.012390216,-51.68082095916897,223
0.01242733,-51.72772761655789,224
0.012285282,-51.64414544605726,225
0.012416028,-51.72926949390725,226
0.012225726,-51.771668125220096,227
0.012145608,-51.787122168275566,228
0.012126007,-51.80147811662665,229
0.012080625,-51.80999058275597,230
0.012262237,-51.81212959279767,231
0.012119452,-51.831973771249125,232
0.01214028,-51.85182900341941,233
0.012093299,-51.854192139399785,234
0.012044081,-51.899935233895675,235
0.011887522,-51.89431928726122,236
0.012058359,-51.90009157288897,237
0.01187619,-51.92189072449717,238
0.011995874,-51.953406538159825,239
0.012001665,-51.95299624442809,240
0.012002496,-51.95895053387055,241
0.012051703,-51.98822405497885,242
0.011746803,-51.97443177486634,243
0.011891209,-51.98705527537234,244
0.0118265515,-51.99545587567557,245
0.011958764,-52.04911951445163,246
0.012037089,-52.0320481816204,247
0.011969501,-52.03532651523102,248
0.011645056,-52.082910614522426,249
0.011921139,-52.08800583100985,250
0.011947724,-52.09394649751188,251
0.011580701,-52.11912897642712,252
0.01186884,-52.10663423344978,253
0.011884771,-52.14469800872294,254
0.011801947,-52.05038271441953,255
0.0117338,-52.168058346956016,256
0.011618787,-52.14794469962031,257
0.011774861,-52.19327186003316,258
0.011677457,-52.20547681809939,259
0.011561405,-52.20837781171855,260
0.011415133,-52.223912867438216,261
0.011556989,-52.23795556642973,262
0.011789242,-52.23568630976749,263
0.011643065,-52.26594698040814,264
0.011588598,-52.27570504352171,265
0.011617618,-52.27745637700447,266
0.0115697635,-52.30021016173988,267
0.011649325,-52.280350569915576,268
0.011587622,-52.317350020192166,269
0.011428901,-52.34415538912096,270
0.01144499,-52.35401850952555,271
0.011511288,-52.359144972482994,272
0.011599529,-52.36484389343027,273
0.011527343,-52.37447499629625,274
0.011641595,-52.39624440813713,275
0.011529575,-52.34867558426721,276
0.011486131,-52.40336901421851,277
0.01144599,-52.445077916174924,278
0.011538401,-52.44681966154965,279
0.011437471,-52.44158972823091,280
0.011381456,-52.43768573828494,281
0.011267434,-52.43126019626802,282
0.011507747,-52.48010186300304,283
0.011208504,-52.494332625884894,284
0.01120094,-52.51560340523261,285
0.011191968,-52.53512088651381,286
0.011292285,-52.54399487616986,287
0.011368717,-52.552388526073145,288
0.0115113165,-52.55308490644574,289
0.011314565,-52.57383745931668,290
0.011244323,-52.587787563600855,291
0.011143556,-52.59239519348692,292
0.011301143,-52.60264464126669,293
0.0112008955,-52.636252064495764,294
0.01115723,-52.64231368106706,295
0.011300409,-52.54773595926853,296
0.011111213,-52.65999827320131,297
0.011122406,-52.65166016975162,298
0.011222281,-52.62033751830898,299
0.011513379,-52.22360980837857,300
0.01109446,-52.567058627805395,301
0.011224622,-52.69245491018048,302
0.011197532,-52.71421358921064,303
0.010963554,-52.73543741128848,304
0.011076635,-52.76273096460781,305
0.011061088,-52.766106567617626,306
0.011031313,-52.76995525081269,307
0.01092435,-52.7532680215026,308
0.011128025,-52.779594490851586,309
0.011139448,-52.80257248273107,310
0.011130079,-52.82151691116838,311
0.010942182,-52.80440382604019,312
0.010921429,-52.8378080704115,313
0.010751675,-52.85469056056322,314
0.010810846,-52.861993525021504,315
0.0108398525,-52.78408192499811,316
0.0109249335,-52.888861898582206,317
0.010896247,-52.89259927167009,318
0.010743078,-52.86918447004828,319
0.0107901115,-52.90183077350156,320
0.010608576,-52.92147155491686,321
0.0107701775,-52.96526927316944,322
