alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9513053242564196,1000.0,0.0,2.24520296335788,2.2633795681132147,-23.614858612775784,-0.5016000419058262,2.908219667434695,3.0738549790382312,1000
0.86065975099802,1000.0,0.0,2.2439970780736664,2.2615278862745534,-48.89057685470579,-1.4977877783775344,4.018064212799074,4.303698510646815,2000
0.7791971977949154,1000.0,0.0,2.242489406531875,2.260550518177428,-69.4789890213013,-2.443965912938122,7.514616376399993,7.9537403140068035,3000
0.7063973913788799,1000.0,0.0,2.2336250365447197,2.2609828250569546,-85.62834408569331,-3.279567284345628,11.037877442836757,11.373286341667175,4000
0.6415565642118467,1000.0,0.0,2.2276429939827636,2.264263208304954,-98.6938409576417,-3.9550343744754763,14.250404949188225,14.397917474746686,5000
0.5839311087131498,1000.0,0.0,1.0693403953517604,3.4532045804797,-109.91215898132312,-4.392394516468048,17.52218207263949,17.55020956993099,6000
0.5330372551083573,1000.0,0.0,0.69653098716532,3.186281311192714,-119.7194277801512,-4.580982148170442,20.92798638439179,20.936596578598046,7000
0.4874237682819371,1000.0,0.0,-0.4407528385151207,4.336403753739678,-128.6030550613404,-4.668661435604087,23.862759039878846,23.789940580368057,8000
0.4462203479111192,1000.0,0.0,-4.765034670494406,4.076899424161113,-136.66388110351548,-4.650638911247244,27.113517595291135,27.068922247886643,9000
0.4085114490389824,1000.0,0.0,-3.397726753654642,6.5162485122605185,-143.61265795898422,-4.680466982841502,31.946307975769088,32.11692746925358,10000
0.3735776983499532,1000.0,0.0,-2.1703204722231213,8.723041293439888,-149.11070173645058,-4.664135987043383,33.723242843627965,33.97640259552004,11000
0.34170021972060194,1000.0,0.0,-3.37483959493168,6.653870533417589,-153.51579727172896,-4.593877458095546,36.14168439102176,36.14454196166999,12000
0.3127863347530368,1000.0,0.0,-5.398513544953742,2.860920927979546,-157.38796902465768,-4.3460352833271045,38.412817178726186,38.12093827629091,13000
0.2870526927113539,1000.0,0.0,2.173278023763704,7.663689374910872,-161.14339228820776,-3.9620615336895044,41.64679294013981,40.91853047752378,14000
0.2641649886965753,1000.0,0.0,1.705407152173912,6.880489729655659,-164.49775079345739,-3.5179496593475386,45.75171308517445,44.7085303897858,15000
0.2447261747717859,1000.0,0.0,1.0486779944056992,6.023124383253021,-168.03790597534166,-2.6562936478853194,52.389114292144825,51.04369597434991,16000
0.22903763474524025,1000.0,0.0,0.49749052300677593,5.889479612423765,-171.24526159667968,-1.7337659170702089,56.871013837814274,55.1889252490998,17000
0.21720945620536822,1000.0,0.0,4.249293732291622,6.285374055625407,-174.2227585449218,-1.1120760790407647,69.58765999221797,67.65839010620124,18000
0.20690499313175653,1000.0,0.0,4.962471969495996,8.212671298689866,-177.5348810272217,-0.7040299293994882,76.39438731002802,74.20829608917244,19000
0.1994427363574503,1000.0,0.0,11.261226502618449,9.187391357406007,-180.4794942779539,-0.339374827649445,80.07481949615492,77.62613511276254,20000
0.1937883363217115,1000.0,0.0,30.550366821340962,11.159418792354339,-183.1639701690676,-0.23871656913682848,78.60407445907607,76.37799456024163,21000
0.19129757317900656,1000.0,0.0,13.945653941247866,15.608727149253646,-185.98048741149873,0.0394936809614301,77.12003005981441,75.2332559661864,22000
0.19716032239794729,1000.0,0.0,12.991201068191053,13.02265510066146,-189.14983401489263,0.2424291148968037,72.3074972820284,70.90451287460328,23000
0.20401546692848224,1000.0,0.0,36.62763935781252,9.97676765040891,-192.03060052490198,0.1956175753623248,72.90704428100595,71.13417703628531,24000
