alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,rollout_info/num_transitions,rollout_info/reward_mean,timestep
0.9515657365322105,1000.0,0.0,2.243670952466095,2.2625880564106335,-16.12991284132004,-0.5011671155357041,3.2157194023132276,3.208160516023634,250000.0,4.82527235671138,1000
0.861129760980606,1000.0,0.0,2.2398086636321195,2.261294728165955,-32.1721725769043,-1.4924019538164124,3.485927543640139,3.494235231399535,250000.0,4.903015829548374,2000
0.7800974676012994,1000.0,0.0,2.2379494120158694,2.2619724257628437,-46.29470475006109,-2.3950703766345964,4.8748199987411525,4.925100005388273,250000.0,4.910871019203609,3000
0.7087987077236196,1000.0,0.0,2.239974912668043,2.302676377769615,-59.271120437622066,-3.0383400349617022,7.0602173886299235,7.183352609157565,250000.0,4.909702985149363,4000
0.6474219882488248,1000.0,0.0,1.3753374829974265,2.82242682697372,-72.77671078109736,-3.258808533906945,9.357976616859466,9.673351540565484,250000.0,4.884804072269498,5000
0.5954621868133545,1000.0,0.0,-0.606025368744316,4.5947992228413135,-88.79986386871322,-3.073236119270327,12.605283406257625,13.323367524147036,250000.0,4.834041231760313,6000
0.550526262998582,1000.0,0.0,-0.846212347312332,4.247923740695369,-106.61905764007545,-2.834249610662456,16.65147338962554,17.59827511119848,250000.0,4.79875223496444,7000
0.5088906463980674,1000.0,0.0,-0.7929741303703728,4.85936101560849,-123.92883498382587,-2.6890890734195727,20.00076686668394,21.107638266563374,250000.0,4.77017549443423,8000
0.47052666527032794,1000.0,0.0,-0.14236370109459873,5.075349068388943,-140.38663619995117,-2.3983663948774376,23.746638351440406,24.53003221321109,250000.0,4.747865290365858,9000
0.43718504965305366,1000.0,0.0,1.7423226213860479,7.094349437670834,-155.75930442810053,-1.9145401920080232,27.936396150588983,28.930321857452405,250000.0,4.7592609994271395,10000
0.4089412704110139,1000.0,0.0,0.03110626227089755,8.364510048504204,-170.0295640716553,-1.4131244674324985,31.0409255084991,31.95311603164673,250000.0,4.756447705206632,11000
0.3863956780433644,1000.0,0.0,2.135946095514172,5.25012824126059,-183.2938886566162,-0.8376510369330642,34.16669189071654,35.00439079284665,250000.0,4.762635271202928,12000
0.37186611574888273,1000.0,0.0,1.5623621458076442,6.526620762055655,-195.84024742126525,-0.3220320411510762,37.9958167362213,38.879219827651895,250000.0,4.721417423217801,13000
0.36741843724250806,1000.0,0.0,3.595864980422604,10.642425371227498,-207.67267594909694,-0.00029210515320300467,43.2028952617645,44.023229539871295,250000.0,4.757520394239276,14000
0.3710460638105871,1000.0,0.0,3.4704816427700687,9.097623136796502,-218.63951927185067,0.0894676691852511,45.920101213455226,46.53636300086983,250000.0,4.73497816259029,15000
0.38093829119205536,1000.0,0.0,10.715208428782333,10.74871519574104,-228.49175796508808,0.1198311123829336,49.292392345428354,49.77258402061458,250000.0,4.763702194190105,16000
0.38975827655196216,1000.0,0.0,6.290747291591027,8.242663851903666,-238.03116928100613,0.06421352853998544,48.38528021430968,48.64569532775875,250000.0,4.75247753147219,17000
0.40076113420724874,1000.0,0.0,2.8281008890692254,6.111693727931419,-246.68192427063008,0.10956479716487225,48.52465089607243,48.62790024375915,250000.0,4.775548544201311,18000
0.4168769293725486,1000.0,0.0,28.75100558653755,16.249905395642163,-254.6304589385991,0.10249848700128507,52.90321464729308,53.04839130210874,250000.0,4.79648139777211,19000
0.4296054672598833,1000.0,0.0,31.643142145077828,15.748393595369228,-262.0339138183601,0.07883141040988259,52.919257368087834,53.208345491409226,250000.0,4.7572743592352325,20000
0.4402452102899552,1000.0,0.0,32.3138582309516,12.839240015512953,-269.301819213867,0.042870372623205096,50.64325428009022,50.61399687767025,250000.0,4.779624176935453,21000
0.4470373345911503,1000.0,0.0,31.012404825403443,15.721413739741525,-276.39774234008837,0.03438783077150581,51.015267827987756,51.16960974693305,250000.0,4.768804296988013,22000
0.45268518656492257,1000.0,0.0,30.071362464825803,17.62228900980849,-283.31237854003956,0.01846605508215725,51.6825352039337,51.707966421127345,250000.0,4.78228146361305,23000
0.4529539075195797,1000.0,0.0,29.64108042512877,20.776562705690736,-290.6326170043941,-0.0008426532521844134,46.102250127792416,46.503648994445754,250000.0,4.7746104105176395,24000
0.4573851041495802,1000.0,0.0,21.413222088170013,24.543769914667113,-298.1056036987304,0.02017744082212453,49.25890065193164,49.3201478252412,250000.0,4.825651513517557,25000
0.45825541582703583,1000.0,0.0,49.832984414533954,4.102426287973341,-305.4804824523929,-0.0002620031917467735,49.38877367401131,49.8240912532807,250000.0,4.82085102259201,26000
0.45793108749389705,1000.0,0.0,35.67441554390927,21.83855427576143,-312.730290130615,-0.00838219776656478,49.062809215545656,49.28904191589338,250000.0,4.7931749233259024,27000
0.4567569386363031,1000.0,0.0,40.0970921683153,20.807510453777063,-320.3325588073727,0.002710613245144495,46.84661205863944,47.203577125549245,250000.0,4.823237302562462,28000
0.4578191682696351,1000.0,0.0,41.380672456276066,18.154239355465172,-328.1176778259279,0.007031390288844707,45.627639799118036,46.390405412673935,250000.0,4.835326013888456,29000
0.45881877538561827,1000.0,0.0,52.7821161320015,3.4894057984238573,-335.8891969604496,-0.010414293242618446,44.55934786415101,44.929745189666775,250000.0,4.8265943442076855,30000
0.45557057994604094,1000.0,0.0,11.637088152531026,10.635759680103765,-343.7113820190432,-0.014107452591881155,41.81717072868339,42.27149594116214,250000.0,4.798511865109183,31000
0.45574074870347964,1000.0,0.0,46.69419621010049,13.000722027267662,-350.8124851684564,0.015393663521856067,48.1937565422057,48.61336260223393,250000.0,4.8544173153132855,32000
0.4577661721110339,1000.0,0.0,45.21057957723756,15.970198077504726,-358.3669484252925,0.012115078554488701,47.14835010528564,47.407966289520324,250000.0,4.838627996376691,33000
0.459878732532263,1000.0,0.0,49.821553135814376,7.677381778829756,-365.7854014892574,-0.0025132365711033285,45.596282178878745,46.136691003799434,250000.0,4.8285085248805695,34000
0.4564100824892523,1000.0,0.0,54.38423616342497,4.3737715375952035,-373.0789913940435,-0.02413290372677146,43.78351937866218,44.161371101379366,250000.0,4.805212828828698,35000
0.45130311268568074,1000.0,0.0,40.79718890247136,21.974095192480945,-380.1142062072746,-0.027994665861129708,41.297989091873205,41.831050107955875,250000.0,4.8122790113928655,36000
0.4455882979035383,1000.0,0.0,52.183936872090484,11.798227551150273,-387.3298821716311,-0.02760478087328373,36.12201366424564,36.18760995292662,250000.0,4.817628570734158,37000
0.4378364399373529,1000.0,0.0,54.386259813123004,11.861120643132587,-394.4622043762209,-0.03777347234077743,36.01669433021551,35.94602465820317,250000.0,4.83412267120896,38000
0.4340259613692766,1000.0,0.0,30.951937100677977,17.361145921393305,-401.55398660278274,-0.006215281857177606,35.464027914047236,35.194609716415435,250000.0,4.839783726455407,39000
0.43173732843995055,1000.0,0.0,28.03805935514403,19.596140342682137,-408.61387512206994,-0.013672967810183812,38.30926764106754,37.95176948928829,250000.0,4.8672815332418,40000
0.4307673489749432,1000.0,0.0,48.56837896824762,16.603364428028186,-415.70444659423913,0.0051740676937624755,41.27649543952946,41.168860012054395,250000.0,4.868190713493508,41000
0.4318805609643463,1000.0,0.0,45.048468709624714,17.652673116437708,-422.18649340820343,0.0022175142671913032,40.435582300186155,40.24555652809139,250000.0,4.8092350125636205,42000
0.42902792331576267,1000.0,0.0,53.75371959875862,5.605106310419393,-428.5000549926765,-0.04025834341999141,40.64976534652716,41.137089649200426,250000.0,4.826766163039419,43000
0.42238026872277257,1000.0,0.0,55.49515225334296,4.102771020945508,-434.5707850341796,-0.009487743593752368,39.81296460342401,39.54034242916102,250000.0,4.829096860570802,44000
0.42393017408251743,1000.0,0.0,44.87818621333727,22.03598140830673,-440.45416604614167,-0.0018744609989226055,36.76513309669504,36.60729831123357,250000.0,4.83651341946845,45000
0.4189298249781137,1000.0,0.0,59.31091720102673,2.8650466040737497,-446.2380068054201,-0.03455542038753623,33.418360618591336,33.41576338768011,250000.0,4.862702866379599,46000
0.41534707683324806,1000.0,0.0,57.559095119645,10.840171686541288,-452.0021806640628,-0.013166888145729916,33.80926320362097,33.526473047256445,250000.0,4.82414510714339,47000
0.4107123039364816,1000.0,0.0,58.92568510866255,9.063238386895994,-457.701152343749,-0.045725551500916575,33.86662386894215,33.64040561866756,250000.0,4.861042615955126,48000
0.40915406984090863,1000.0,0.0,53.089102219951315,19.91651051209798,-463.0743646545411,0.021226290347054633,32.9975790758133,33.02115472030648,250000.0,4.853798468538159,49000
0.40969112172722877,1000.0,0.0,49.626117285679285,15.59893831249863,-468.44292395019494,-0.005559539983049046,32.9141416177749,32.40860338211056,250000.0,4.839355438309157,50000
0.4056831183731548,1000.0,0.0,45.42920583693771,26.97197308233984,-474.29518429565366,-0.03217045203410093,32.17700366401677,31.672977064132745,250000.0,4.823621289876036,51000
0.4065336982011799,1000.0,0.0,49.14330950618203,19.666539764912844,-479.7149484863286,0.023496513854712225,33.505807533264196,33.50134862327575,250000.0,4.858520311032786,52000
0.40290725558996165,1000.0,0.0,62.22722654047439,3.285741048185326,-485.51235211181637,-0.05218008621595812,32.89004898548116,32.932593263626,250000.0,4.869119879237445,53000
0.39900546240806567,1000.0,0.0,56.215061684062086,3.1747061874275992,-490.79816763305644,-0.001751092520542449,33.45922143840791,33.168656160354615,250000.0,4.863099500567035,54000
0.39746209138631866,1000.0,0.0,59.20661314850983,3.1201780767013485,-495.52872790527243,-0.026431194497272402,32.09641162586216,32.12596869850163,250000.0,4.833262533791433,55000
0.3945263035297392,1000.0,0.0,58.93827034454765,15.969605691034378,-500.6053230895992,-0.009202109646983427,31.985492450714098,31.676970863342248,250000.0,4.862986682948252,56000
0.3914086502790449,1000.0,0.0,23.397850643663915,16.939744477544117,-505.54941781616265,-0.028918952621519573,32.06539914798741,31.50646229171757,250000.0,4.872862325185391,57000
0.388348754316568,1000.0,0.0,61.65231615573518,3.438413582741561,-510.24010632324223,-0.018344470166601234,31.385195255279537,31.536549951553365,250000.0,4.868513717433627,58000
0.3850940698981285,1000.0,0.0,58.25385162699131,12.364242856717517,-514.9121173400886,-0.01760361897386615,29.888732277870115,30.2686285867691,250000.0,4.844856474870025,59000
0.38281029394269,1000.0,0.0,59.26361140159856,13.021462639235484,-519.3645409545893,-0.025666517080739165,31.296869032859792,31.63737763309477,250000.0,4.889907612563668,60000
0.3793731666207316,1000.0,0.0,56.304431462019124,5.862834830513266,-523.6522001647944,-0.016288045894354588,31.731628885269135,31.489090700149497,250000.0,4.8864519767662715,61000
0.3766983072757723,1000.0,0.0,61.52115400419923,3.508925330847242,-527.6245141601536,-0.014502804409712513,31.364553488731374,31.078954187393194,250000.0,4.82095656066836,62000
0.37636567378044117,1000.0,0.0,62.229304650231875,3.674418727331641,-531.9297294921867,-0.009772477984428377,30.407329860687252,30.119470372200002,250000.0,4.865318040599814,63000
0.3747892374098309,1000.0,0.0,58.136861204278055,2.9094943175456582,-535.8573110351564,-0.006473859738558543,27.30623110008235,27.29310297203062,250000.0,4.877789779170893,64000
0.37109411948919213,1000.0,0.0,53.64715193766176,13.92041886325011,-539.6956876831046,-0.03369530303590006,27.512916744232186,27.186745706558238,250000.0,4.847135044702417,65000
