alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9510087838172917,1000.0,0.0,2.245060894424257,2.2616018255179755,-24.565022853970554,-0.5045273673189802,3.1689929680824283,3.202675427436825,1000
0.8602303784489623,1000.0,0.0,2.2511169637981285,2.2619000583776034,-50.57284771728509,-1.5026998020410496,4.565636682033531,4.568399459362036,2000
0.7786567962169635,1000.0,0.0,2.242584843610093,2.2622612030922657,-72.20947200393682,-2.465777235388752,8.03308393144609,8.04442394399643,3000
0.7055196412205698,1000.0,0.0,2.2342728054181817,2.2612259477561145,-89.5480133895874,-3.337349262237552,11.193596061706518,11.150530998229994,4000
0.6403392072916031,1000.0,0.0,2.2165671717612567,2.264762903085364,-103.52646641540521,-4.0511413240432805,14.050023715972879,13.857003213882457,5000
0.5825152117013923,1000.0,0.0,2.187766907225009,2.2689576309814714,-115.64461241912852,-4.522061390399922,15.841289139747635,15.418652379989643,6000
0.5312154939770699,1000.0,0.0,1.6761147314828984,3.6137898399889594,-126.26540890502926,-4.8091051526069535,19.001591916084244,18.353210498809805,7000
0.48530942696332874,1000.0,0.0,0.7629346632492119,4.182988684429791,-136.08168247985813,-4.925311077117924,22.330638218879695,21.31276636409757,8000
0.44358100324869226,1000.0,0.0,0.6181054808780747,4.971853300824301,-144.65241964721682,-5.034354730606081,26.248087490081772,25.05660672283173,9000
0.4054588991701606,1000.0,0.0,-0.31580983313464256,5.244656047986012,-152.4414211120605,-5.077276820182796,30.494248912811297,29.058787960052488,10000
0.3707404204905032,1000.0,0.0,-1.818705322212262,3.496705862054673,-159.2088580780032,-5.013981012821187,35.632119464874314,34.07354187202452,11000
0.33916434916853866,1000.0,0.0,-0.9509515273915263,6.178231316897002,-164.3098434448244,-4.893605070590972,40.04887264060973,38.47950366973878,12000
0.3103526434898386,1000.0,0.0,0.47654824319099026,5.753563341225884,-167.93058996582016,-4.78251650381088,41.48373032569891,40.155780656814606,13000
0.28403169536590545,1000.0,0.0,1.1715524395339496,4.894805543996637,-171.23135951232928,-4.6063885664939885,42.85350560569771,41.876423782348525,14000
0.2602925518155098,1000.0,0.0,-0.3550373142962641,3.864057564738103,-173.71995571899419,-4.201047232151028,46.3717063770295,45.750900035858095,15000
