alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9618120473623275,1000.0,0.0,2.3080760429596494,2.3002355172550146,-8.696412802457793,-0.17588903544237874,-0.0752669320106507,-1.327847130775451,1000
0.897539941012859,1000.0,0.0,5.084402504494873,3.077506097695081,-18.93794276905057,-0.3333646504059437,-4.6158346166610675,-5.594411331176754,2000
0.8358705320954312,1000.0,0.0,4.2049804117797,3.507207648761653,-31.141003505706717,-0.42943271800596267,-5.285172870635989,-5.76478953552246,3000
0.7796948439478877,1000.0,0.0,6.022338353898917,8.11664543216438,-44.03511890792852,-0.4559773969044917,-5.328671593666066,-5.712188344001769,4000
0.7295233122706412,1000.0,0.0,0.5949460108194399,2.9066939827762273,-57.90726329422007,-0.425092037365772,-5.342445266723624,-5.536304263114926,5000
0.687789891660215,1000.0,0.0,4.369216010042107,3.992589329838584,-72.0603108367922,-0.35666872958466445,-4.20334203338623,-4.544278913497932,6000
0.6537123948931705,1000.0,0.0,4.80285098606931,4.312369669797097,-86.66135404968269,-0.27052020616363814,-3.424101485252378,-3.889893031120293,7000
0.6283970708250993,1000.0,0.0,-0.4374286931900366,4.43933839073693,-101.14106922149672,-0.17016429487895268,-2.1992966403961245,-2.9321494216918964,8000
0.613130278408527,1000.0,0.0,3.8786658767688422,5.926658365032013,-115.22612237548823,-0.06961861804872756,-1.2316488056182844,-2.16255792236328,9000
0.6086540707349758,1000.0,0.0,6.278176279261148,6.899831305009174,-129.0169793014522,-0.0012238007606938574,-0.6181995983123801,-1.6686762580871624,10000
0.6129513463377959,1000.0,0.0,2.4646724509502227,5.09332353525354,-141.89289450073187,0.041957792281173176,0.20288525962829534,-0.8239038429260253,11000
0.6233081988692281,1000.0,0.0,5.689259892438585,7.924483018499655,-154.1714825744626,0.0658775062123313,0.7378588333129912,-0.3608363304138185,12000
0.6386738003492357,1000.0,0.0,7.829762837761091,7.816033666782639,-165.48268534851087,0.0739677891721952,2.4531156883239733,1.342722146987914,13000
0.6556701691150668,1000.0,0.0,9.763176160528086,6.827551067694738,-176.05427281188955,0.061336362848058414,2.993582889556882,1.9286343669891368,14000
0.6732964282035823,1000.0,0.0,2.257243830353933,6.620983677698911,-185.73065505981464,0.05053195071173832,4.33538302612305,3.0120615997314344,15000
0.6910070128440851,1000.0,0.0,1.0497944550817784,3.9718192124377723,-194.70289958190918,0.04766436086036258,5.160649787902835,4.104445178985584,16000
0.7105595270991317,1000.0,0.0,18.349946114469873,14.822983504617927,-202.7701579589844,0.0378330857455731,5.6356148223876765,4.411547653198231,17000
0.7239851546883579,1000.0,0.0,18.41361380223487,15.862466359493041,-210.0762791442868,0.017608372768387205,6.124487678527833,4.738216691970823,18000
0.7358237242698671,1000.0,0.0,12.874874727766416,14.651120273979837,-216.95589590454102,0.024146858335006988,6.953711761474603,5.473427701950072,19000
0.7503835126757615,1000.0,0.0,8.804751082407272,12.91605146648247,-223.16103651428244,0.016220281091053047,7.915383920669562,6.383024024963374,20000
0.7583560158610323,1000.0,0.0,33.53854692144792,14.349929196410041,-228.9732346496586,0.008415912461467062,8.316442092895532,6.778963340759281,21000
