alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,rollout_info/num_transitions,rollout_info/reward_mean,timestep
0.9515599622130397,1000.0,0.0,2.251981440709928,2.2632724229132446,-16.03182329154015,-0.5012592641080252,3.2308237059116274,3.2013998322486907,250000.0,4.869622557749572,1000
0.8611332597136504,1000.0,0.0,2.2471772979142997,2.2612890093615747,-32.11757502746577,-1.4924181820154185,3.5019158880710597,3.4929772207736924,250000.0,4.890516139477072,2000
0.7801712824702268,1000.0,0.0,2.24184923982512,2.2612099491756696,-46.27855184173585,-2.3891172641515706,4.999637305736551,4.961157408237453,250000.0,4.899182810690973,3000
0.7090008654594416,1000.0,0.0,2.2237520982178944,2.2723929871493067,-59.29534619140627,-3.011651936531071,7.025185394763944,6.876718559265118,250000.0,4.914805811832892,4000
0.6482262226939186,1000.0,0.0,0.0710010714148577,4.819056392203282,-73.33336074829093,-3.149496158599859,9.689298921585092,9.381878357410432,250000.0,4.87174331300684,5000
0.597131155967713,1000.0,0.0,-0.6980076146959768,4.092039515328345,-89.94868875122093,-2.9425464210510204,13.908998794555648,13.432354996681207,250000.0,4.847527692983466,6000
0.5520585720539103,1000.0,0.0,-1.2260091564226532,5.019972759438138,-107.99012683105458,-2.7878516635894783,18.773848035812396,18.158498271942243,250000.0,4.808562716453015,7000
0.5097433412075031,1000.0,0.0,-1.4027224151937447,4.756013104246664,-125.10823894500729,-2.677256283402443,23.145393366813657,22.423936638832085,250000.0,4.77533967837274,8000
0.4709263861775402,1000.0,0.0,-1.6052389627093357,4.3764527413499295,-141.21761106872566,-2.399023777246475,26.501570126533515,25.640558804512047,250000.0,4.73131373855133,9000
0.4374162218272691,1000.0,0.0,-1.207208294860606,4.787909065995158,-156.3948479919434,-1.8892991968989357,29.02463393783568,28.105715473175064,250000.0,4.735201228275681,10000
0.4099046641886232,1000.0,0.0,0.833624898338447,6.531993463722413,-170.89060398864765,-1.3334305226802794,31.407134725570636,30.37989439201358,250000.0,4.758859361967386,11000
0.38831284675002137,1000.0,0.0,-0.06406098875749587,4.719143072231627,-184.56381668090813,-0.7808808909691866,34.467911026000955,33.382643751144386,250000.0,4.7823479577185015,12000
0.37358706510067,1000.0,0.0,-0.8848434747229721,3.8117962949822863,-197.59067303466807,-0.3382253636792307,33.850406602859536,33.034274944305466,250000.0,4.72041356342549,13000
