loss/dynamics_holdout_loss,loss/dynamics_train_loss,timestep
0.71214545,-8.447334811867247,1
0.59803087,-26.983476609442594,2
0.59410596,-31.054269999044006,3
0.5713009,-33.068935359065485,4
0.5470908,-34.35442783172756,5
0.51504266,-35.290137507909996,6
0.4924578,-36.03069736199918,7
0.47644624,-36.62922677653788,8
0.4520926,-37.13671297756762,9
0.43703598,-37.58114463178033,10
0.4226548,-37.969523926642225,11
0.41020918,-38.33094736721981,12
0.39550307,-38.62681219937955,13
0.3826364,-38.912190705637165,14
0.376975,-39.14936607695445,15
0.36872843,-39.43531590823976,16
0.35595497,-39.660929347955744,17
0.35578114,-39.870323637076666,18
0.338633,-40.03508454562762,19
0.32508016,-40.2394094288609,20
0.34031057,-40.39604485319284,21
0.31537104,-40.51349305874203,22
0.3070236,-40.643532988046125,23
0.30803287,-40.81963694147588,24
0.2924617,-40.92702351658428,25
0.27705857,-41.04192522141407,26
0.28039417,-41.172035729955425,27
0.28454798,-41.29240020845877,28
0.25826257,-41.41874032657738,29
0.2668979,-41.490809586146575,30
0.24894229,-41.58540577385847,31
0.24984172,-41.705392087597396,32
0.24678926,-41.66747674993381,33
0.24775943,-41.79361425861086,34
0.22992714,-41.94951406177052,35
0.2325345,-41.987882222295205,36
0.2358448,-42.11825738512085,37
0.2261697,-42.17163405769389,38
0.21904472,-42.262704726456676,39
0.21833143,-42.29360250828663,40
0.21135528,-42.41331770163862,41
0.21098228,-42.469329035627624,42
0.20451541,-42.4532989527391,43
0.21158504,-42.597362083910554,44
0.19818376,-42.59870703717506,45
0.19687596,-42.72922869846435,46
0.19410709,-42.79022829261735,47
0.19573092,-42.85661055180133,48
0.19381618,-42.93837031745764,49
0.18616398,-42.999808836606995,50
0.18279281,-42.99583414512648,51
0.18216562,-43.09558989922797,52
0.18493871,-43.13801826932975,53
0.1781228,-43.20437599078421,54
0.17680742,-43.1668061126529,55
0.17224555,-43.29867625230396,56
0.17852262,-43.32929174751464,57
0.1785741,-43.387570188668604,58
0.17740533,-43.37682767243347,59
0.17144671,-43.4675055995725,60
0.18269561,-43.52276813118664,61
0.1624519,-43.60444470484094,62
0.16371226,-43.640607274719066,63
0.1671004,-43.61280565440395,64
0.16372627,-43.60551187887532,65
0.16146325,-43.6331444060567,66
0.15526915,-43.754970982980346,67
0.15854956,-43.912481347607724,68
0.16031991,-43.880677074736646,69
0.1651111,-43.95030004692616,70
0.15061037,-43.96408918840086,71
0.14980312,-43.93724419416969,72
0.15172605,-44.0910277375199,73
0.15314314,-44.17531460265252,74
0.15391766,-44.1212755640093,75
0.15404737,-44.1888749885021,76
0.15568507,-44.24158451464825,77
0.1525908,-44.267955830904974,78
0.14033931,-44.26114682669394,79
0.14978683,-44.341016044919996,80
0.14348581,-44.31003420473399,81
0.14240769,-44.42986736214445,82
0.1426063,-44.50898775157943,83
0.1484936,-44.51181803388026,84
0.16704449,-44.45923166991687,85
0.14965317,-44.40975778975466,86
0.14450388,-44.62346204888304,87
0.14094226,-44.56729240544669,88
0.13703683,-44.63295685581502,89
0.13390018,-44.68992224079611,90
0.14686713,-44.62486807056866,91
0.14274777,-44.77429128971183,92
0.13693987,-44.787110775059446,93
0.13794331,-44.85114842092236,94
0.13421538,-44.83462295180011,95
0.13658495,-44.833362212453814,96
0.16206695,-44.87631211399451,97
0.1335381,-44.96632126766341,98
0.14102413,-44.759967818630756,99
0.14103137,-44.99931033325978,100
0.14247906,-44.979628768142106,101
0.14285645,-45.124588793441255,102
0.13313769,-45.14925348614998,103
0.14006327,-45.103488798843465,104
0.12961017,-45.07106525257753,105
0.13275594,-45.134414343138054,106
0.12816243,-45.226462717146774,107
0.13478582,-45.259488361375276,108
0.1329371,-45.27401629298979,109
0.12794283,-45.38757710873882,110
0.13308077,-45.33991485560482,111
0.13119648,-45.32982954058044,112
0.13390228,-45.38551522817756,113
0.13321818,-45.48042911197871,114
0.14796105,-45.380326410231454,115
0.12927243,-45.3092740908376,116
0.12796775,-45.431799119360846,117
0.12655015,-45.560777513025116,118
0.1277601,-45.56233744928243,119
0.13013795,-45.607472012977965,120
0.12247612,-45.66928744065392,121
0.12471934,-45.68868682188204,122
0.12147544,-45.723455159533906,123
0.12783554,-45.64689455426146,124
0.13959348,-45.726952282029195,125
0.12625399,-45.817577776892975,126
0.1272693,-45.70361374793648,127
0.12267057,-45.8510766842635,128
0.122840405,-45.75903090100069,129
0.12148714,-45.84801318493217,130
0.12840563,-45.92763260799544,131
0.12913279,-45.730083506668066,132
0.12598439,-45.911389994908674,133
0.1262944,-45.922422110163026,134
0.121185854,-45.97796633207483,135
0.12557587,-45.86016632612316,136
0.1254065,-46.01690004030293,137
0.13265306,-45.9551745843019,138
0.11694697,-46.05802588843174,139
0.12015309,-46.00032363973785,140
0.115497634,-46.12498462380553,141
0.11957774,-46.155049722480236,142
0.12803844,-46.09752538308757,143
0.11746682,-46.13247224054877,144
0.115259334,-46.14471387899848,145
0.12011057,-46.10918910321776,146
0.11967075,-46.24757828752821,147
0.12244816,-46.1097822959804,148
0.12103148,-46.14800645388466,149
0.11598543,-46.273687166506036,150
0.11677426,-46.295898742754055,151
0.11753398,-46.260383010124606,152
0.11861837,-46.292675512391625,153
0.12277172,-46.380544981916124,154
0.12685418,-46.41770734882379,155
0.12946002,-46.22959352499645,156
0.115593076,-46.37382269480437,157
0.11663175,-46.40047744433982,158
0.112557136,-46.56359309029903,159
0.120738566,-46.38654047967716,160
0.11296356,-46.58361638145711,161
0.11480067,-46.52896886973786,162
0.12102344,-46.51895246777237,163
0.10886015,-46.552728182843296,164
0.11575768,-46.54188751960357,165
0.1206913,-46.514641998791944,166
0.114249624,-46.52891156318158,167
0.11476555,-46.5197558406684,168
0.11264704,-46.71782398346174,169
0.11478503,-46.532242726289056,170
