alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9620839121341718,1000.0,0.0,2.2357732457385584,2.264118280554988,-8.734627599477781,-0.1717613298769574,-0.7046775691509312,-1.195318178892148,1000
0.8982798309326165,1000.0,0.0,4.310093176770261,4.275234819878405,-19.21195303153995,-0.3265496904253956,-5.065313554763818,-5.829884370803843,2000
0.8369087854027754,1000.0,0.0,2.590738331234105,5.890731780885051,-31.41861828613281,-0.4166360139786267,-5.219776668548578,-6.058850530624377,3000
0.7811638028621677,1000.0,0.0,4.04266853451096,6.036639427713173,-44.35632835388186,-0.4523996668113399,-4.745397088050842,-5.762811250686655,4000
0.7314449418783194,1000.0,0.0,3.846955291013688,4.684085396003958,-58.018996593475414,-0.4257840089537203,-5.075564816474911,-6.2620915498733565,5000
0.6881110927462597,1000.0,0.0,3.8351908528721266,5.9057647006109795,-72.20554486083975,-0.37565600567590446,-4.773457552909863,-6.003273134231571,6000
0.6526738210916506,1000.0,0.0,4.912978863668741,6.227150687576142,-86.40817478179923,-0.28491789958812225,-3.911881693840029,-5.256587588310241,7000
0.6259349987506865,1000.0,0.0,6.573527224698306,6.208143036875223,-100.85366545867915,-0.1722645880314523,-3.4455329751968473,-4.730679477691648,8000
0.6098030126094813,1000.0,0.0,6.371538965064766,6.7016314644046115,-115.1752967300414,-0.06623520365171141,-3.0403885374069257,-4.417366914749139,9000
0.6064090754389759,1000.0,0.0,1.5615072160965546,5.1000624683295195,-129.08385059356678,0.014125503143295644,-2.537912581443785,-3.6913360366821304,10000
0.6146401140093799,1000.0,0.0,2.94186594720977,4.797607037444982,-142.3044439544676,0.05447300241328774,-0.9302140560150133,-2.135453550338742,11000
0.6305813465714462,1000.0,0.0,2.7397337981632566,5.936306734303336,-154.5910119476313,0.07373664744663974,-0.2134986877441415,-1.5822904243469218,12000
0.6511937338113788,1000.0,0.0,1.6133858011963265,6.010534152307703,-166.28047021484366,0.07999178396258498,0.7667109756469742,-0.8989371318817148,13000
0.6715680069327349,1000.0,0.0,7.800681278728475,9.592153114784217,-176.42914143371587,0.05301718436554077,2.0415191154480063,0.1667126731872558,14000
