adv_dynamics_update/adv_advantage,adv_dynamics_update/adv_log_prob,adv_dynamics_update/adv_loss,adv_dynamics_update/all_loss,adv_dynamics_update/sl_loss,alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,rollout_info/num_transitions,rollout_info/reward_mean,timestep
1.0230578482151032e-09,25.750494471549988,1.2779456165581942,-50.96504057979584,-50.96542395877838,0.9976034047603612,1000.0,0.0,2.0699943005360617,2.261374300317961,4.415667592644677,-0.03166929702079501,26.24331933760646,26.665326620817186,250000.0,4.928083250784323,1000
2.735760062932968e-10,25.11962310218811,2.8336264630407095,-51.775879695892336,-51.77672978210449,0.9388025063872328,1000.0,0.0,2.023555856435373,2.263412440302996,-40.187743976593055,-0.5818906622380022,3.268604252099989,3.2589369978904794,250000.0,4.979669098993702,2000
-1.1138617992401123e-09,26.8601297416687,2.926121451288462,-51.75189617919922,-51.752774013519286,0.8561122539043428,1000.0,0.0,2.0198815618806094,2.263313452937464,-68.85475840759273,-1.4147892025709172,4.350192843914041,4.604569067955013,250000.0,4.935382309203489,3000
-7.741618901491166e-10,30.99176737976074,2.271947293370962,-51.80787075805664,-51.808552349090576,0.7778475528955462,1000.0,0.0,1.8602419917381086,2.8860643742687184,-92.46744864654548,-2.204657098531722,7.0862559099197515,7.380922779560097,250000.0,4.90339184646016,4000
-8.223578333854675e-10,33.715839351654054,1.3687989519834518,-51.71956109237671,-51.71997175216675,0.7071205106377606,1000.0,0.0,2.6107457114600927,2.9842415420882507,-111.92992646789565,-2.8657640578746784,9.804496004104605,10.11806743431091,250000.0,4.876433384561639,5000
-5.220063030719757e-10,34.39775098991394,2.16687283501029,-51.6290411605835,-51.62969123840332,0.6436204870939256,1000.0,0.0,4.325235148585385,5.5719649557026605,-128.19427745056123,-3.3839290151596053,13.115944136619568,13.50454774093625,250000.0,4.847918016864284,6000
6.742775440216064e-10,36.51479323387146,1.3319901678860187,-51.626233013153076,-51.626632614135744,0.5865447763204569,1000.0,0.0,8.432317709066,8.792504720866344,-142.16171946716335,-3.7918106265068054,15.367409338951129,15.790916851997387,250000.0,4.866226238520198,7000
-8.665956556797028e-10,39.017784923553464,1.8807746101915837,-51.795141151428226,-51.795705322265626,0.5350657775998113,1000.0,0.0,3.222956540156209,11.161067517074702,-154.256047515869,-4.0408679187297745,16.373723447799705,16.843927217483554,250000.0,4.854142424162383,8000
-1.8402934074401855e-09,39.24119017410278,1.2549631385058164,-51.73461667251587,-51.73499310302734,0.4884839228093614,1000.0,0.0,9.254613932989187,13.83679499244605,-164.73887373352045,-4.287032922506322,16.573373224258443,17.042992634773302,250000.0,4.86023663482392,9000
-6.32135197520256e-10,39.96246557998657,1.4446377282589673,-51.78760811233521,-51.78804159164429,0.44551617154479023,1000.0,0.0,6.938711509472011,8.882442238429213,-174.14020533752475,-4.482607673645009,17.079778254508977,17.522068031311008,250000.0,4.8829194664406534,10000
-2.2863969206809997e-10,40.88032258605957,1.894199255079031,-51.77381411743164,-51.77438237762451,0.40652786812186187,1000.0,0.0,23.138286228688397,16.591239038690308,-182.8792072296145,-4.609512397527696,17.603764554023748,17.926937376022313,250000.0,4.8976236257816606,11000
9.059440344572067e-10,41.894891193389896,1.6176985035091638,-51.911439746856686,-51.911925045013426,0.3709960632920273,1000.0,0.0,35.05719552511997,14.095913252462669,-191.30415939331016,-4.647327085256565,17.772696498870864,18.149027779579146,250000.0,4.892109954252653,12000
-5.913898348808289e-10,42.55860683822632,1.0048349900394677,-51.87258641052246,-51.872887802124026,0.33895988476276356,1000.0,0.0,42.08994054269953,3.8261587652712286,-199.42532162475567,-4.499274451494218,17.78601749992375,18.09552487659454,250000.0,4.889473530983772,13000
7.543712854385376e-11,43.45710095214844,2.178885070502758,-51.74826041030884,-51.748914089202884,0.31050913754105586,1000.0,0.0,46.64061462650935,3.230689998192007,-207.69521006774926,-4.224286585092547,17.807793113708463,18.107772612571782,250000.0,4.874642919983377,14000
4.2957253754138946e-10,43.83009850692749,1.728121538490057,-51.79873606872559,-51.79925448989868,0.28517024540901176,1000.0,0.0,46.721235299528864,4.897882393615123,-215.74565802001908,-3.829715307950975,17.997165949821472,18.167644539833024,250000.0,4.8838084060637215,15000
8.097849786281586e-10,44.233882305145265,1.1762265711426736,-51.810530834198,-51.810883682250974,0.26267203715443604,1000.0,0.0,45.73706047565927,17.554077617748103,-224.16030126953095,-3.3260204100608806,17.63609604072571,17.811902673721292,250000.0,4.8866770766015755,16000
-1.6915146261453628e-09,44.981615142822264,1.2827456496059895,-51.85332355117798,-51.85370840072632,0.24262857155501852,1000.0,0.0,42.731998180264696,16.0879073269634,-232.85408538818322,-2.8691634715795558,17.382703333854707,17.39250359058378,250000.0,4.901976078421368,17000
-1.1597294360399246e-09,44.655763126373294,-0.11527463929355145,-51.78901148223877,-51.788976852416994,0.22434444832801798,1000.0,0.0,46.97278379095133,17.01604690446298,-241.85614399719267,-2.538425776839257,17.889404770851108,17.97912492561338,250000.0,4.898761009513783,18000
-1.1851079761981964e-10,44.68901672744751,0.8221969338506461,-51.84238682174683,-51.84263345336914,0.20762783822417255,1000.0,0.0,33.35361638529509,21.39149098456977,-251.01103079223645,-2.0474328163266162,17.980506423950207,17.94826197433467,250000.0,4.896658516634774,19000
-1.8635764718055724e-09,44.2720111579895,1.5328588561713696,-51.857572059631345,-51.858031967163086,0.19338766728341605,1000.0,0.0,44.60045059589358,13.662834294855813,-260.3992327880854,-1.5802674475908254,18.27065230560301,18.273037563323978,250000.0,4.903482621334802,20000
-2.512242645025253e-10,43.998904151916506,1.485710845850408,-51.83771179962158,-51.83815748214722,0.18219620709121173,1000.0,0.0,31.369216938386586,25.421128099003155,-269.89411627197234,-0.9039691170305022,19.1406729898453,19.105930299758892,250000.0,4.900790914512343,21000
9.129289537668228e-10,44.464126049041745,0.4918100374341011,-51.78957363510132,-51.78972122955322,0.17444264471530924,1000.0,0.0,35.04137462383669,21.950521983250166,-279.4319879150389,-0.42881769140064907,19.386472685813914,19.35647358989718,250000.0,4.882504412615484,22000
4.726462066173553e-10,44.56454602813721,1.5943272225856782,-51.92057423400879,-51.92105251312256,0.17176880808174597,1000.0,0.0,46.112420991946394,15.654457362647511,-288.8700385131841,0.011063426498323594,18.96515366744994,19.00332647132871,250000.0,4.898523460703974,23000
1.8300488591194154e-10,44.51651110839844,1.3513311751931907,-51.91817063140869,-51.918576068878174,0.17408353893458792,1000.0,0.0,53.524965355571766,5.614972944188028,-298.0892448425296,0.08478481992334144,19.557881700515736,19.5652972898483,250000.0,4.90805368329552,24000
-3.1571835279464724e-10,44.1566576461792,0.40483084933459756,-51.881471405029295,-51.88159287261963,0.17523850291967422,1000.0,0.0,43.42259857478085,17.238028060176795,-306.7437583618159,0.09556628391519202,20.721734494209276,20.67150973415381,250000.0,4.901388812937164,25000
-9.150244295597077e-10,44.007265804290775,-0.6195205910503865,-51.83208188247681,-51.831896018981936,0.17895132303237948,1000.0,0.0,30.81116179810869,26.164287914314027,-315.3221396179205,0.06161259114183481,20.395647563934343,20.410334838867215,250000.0,4.922015359213513,26000
9.49949026107788e-11,43.949023853302,0.5879332488030196,-51.913277431488034,-51.91345373916626,0.18219222836196428,1000.0,0.0,39.83818859432277,25.068923970188962,-323.57054666137697,0.19478196119144528,21.365958240509023,21.415382390022167,250000.0,4.904316949387201,27000
4.798639565706253e-10,44.173363246917724,1.7714754118919374,-51.842392223358154,-51.842923679351806,0.18794867634773244,1000.0,0.0,54.580799083758656,7.418072547978377,-331.45097225952264,0.09738132681883882,21.67194196701052,21.650765202522308,250000.0,4.91593956183306,28000
7.878988981246948e-10,44.4164380531311,1.1787575073689223,-51.90389106369019,-51.904244674682616,0.19218495932221397,1000.0,0.0,47.00371807019959,18.6772389558848,-339.3595536804203,0.10732265492528682,21.56400692844393,21.572765834808372,250000.0,4.9014650835141955,29000
8.931383490562439e-10,44.144428691864015,0.8387139495015145,-52.02598828125,-52.02623989486694,0.19630905906856072,1000.0,0.0,41.05567554570105,23.641220395299513,-346.64947540283276,0.07270106158033013,22.05313819122317,21.91774527454374,250000.0,4.906396178677816,30000
8.654315024614334e-10,43.50709510040283,1.049087875753641,-51.88315589904785,-51.883470569610594,0.19864056634902938,1000.0,0.0,52.697689389711755,14.906964231522796,-353.79287438964883,0.06895430594682699,22.253169296264666,22.328995618820176,250000.0,4.9168276793846974,31000
6.05359673500061e-11,43.583454372406,-0.10216981376707554,-51.77731468582153,-51.77728400802612,0.19854511891305435,1000.0,0.0,48.18160383408791,19.688526554365968,-360.5195003662107,-0.07899255684204401,22.97430632591253,22.967872715950012,250000.0,4.9162982210863895,32000
4.153698682785034e-10,44.37443672180176,1.6358602459728717,-51.860492977142336,-51.860983749389646,0.19770458020269868,1000.0,0.0,47.06501474259629,17.102684346055554,-367.3490540161127,0.04162197392433888,23.157568847656176,23.125922888755778,250000.0,4.908709629399848,33000
-9.383074939250947e-11,43.46880811691284,0.07887671101093292,-51.943463539123535,-51.94348718261719,0.19894908940792091,1000.0,0.0,47.24087261075152,16.763419363250488,-373.88965982055646,0.043773428989574335,22.755033232688948,22.65469225883489,250000.0,4.915625166634312,34000
