alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
0.9619399974942229,1000.0,0.0,3.083720050388253,2.669880943327164,-8.770128095865246,-0.17391653507319257,-0.8221669309139253,-0.9863692841529955,1000
0.8971156034469621,1000.0,0.0,4.922208911231956,4.136341519791062,-19.303034302711488,-0.3357420420497658,-5.216121269226081,-5.387137795448298,2000
0.8352984942197776,1000.0,0.0,5.100419258416262,3.376874662433186,-31.466136854171804,-0.4376458679866047,-5.318273188591006,-5.62391620063781,3000
0.7790016130805024,1000.0,0.0,2.3470027818185546,3.9332692804014693,-44.46285667800903,-0.45785595240909593,-6.258833633422838,-6.277828756332401,4000
0.7295085404515276,1000.0,0.0,2.3796334069737,5.05347940450078,-57.952870853424045,-0.42997609468549497,-6.119874187469482,-6.15265282726287,5000
0.6862886295914662,1000.0,0.0,1.2690072426665608,3.5727239081352087,-72.05864740753154,-0.3714974087569866,-5.877991209983823,-5.830787846565243,6000
0.6503779193758966,1000.0,0.0,1.8359333617365061,4.125468534282833,-86.14876398467992,-0.2997060740850863,-4.932215480804437,-4.919534090995784,7000
0.6236616258621223,1000.0,0.0,8.016922490164125,7.9675783139168415,-100.58683750152568,-0.1782313763741407,-4.590793232917774,-4.445061409950256,8000
0.607168063759805,1000.0,0.0,3.3993739844629953,4.445504173538177,-114.44569076538096,-0.083494502847083,-2.9960441780090443,-2.9125653362274124,9000
0.6029509164094926,1000.0,0.0,5.703212643499383,8.091016676557508,-128.27456552124028,0.006102034079842275,-2.723505922317512,-2.4022379360198967,10000
0.6089208257198337,1000.0,0.0,4.825029120750159,8.66975839307023,-141.45381309509239,0.06523092315252871,-1.9444199810028027,-1.6269431514740007,11000
0.6238090147972098,1000.0,0.0,3.0981150585465445,4.379963648987049,-153.71092085266116,0.0714824483906852,-1.1286828556060793,-0.6520818099975602,12000
0.6430258755683894,1000.0,0.0,4.2956253160822,6.854536691519675,-164.98856066894507,0.07506280641071494,-0.4590108585357678,-0.17724649047851596,13000
0.6621085323095326,1000.0,0.0,5.652736860164498,9.247678555922203,-175.56835980224557,0.06720501502603292,0.05326937294006351,0.22728983306884787,14000
0.682258077323439,1000.0,0.0,2.4922846319136185,4.510197831771815,-185.071873886109,0.05273001965694127,0.8280022354125993,1.1740785770416247,15000
0.7005425584912317,1000.0,0.0,8.376772638287347,12.595987532493405,-194.11020439148,0.042904476998839494,1.59257875442505,1.8774767284393248,16000
0.718895763039588,1000.0,0.0,31.748499136620445,8.011797000890335,-202.2243794555666,0.03559605946904056,2.3614412422180204,2.7379023761749304,17000
0.7348109292984005,1000.0,0.0,15.19778365130443,14.585726451596662,-209.53202067565917,0.021224803115706844,3.6762961368560765,3.7589617614746067,18000
0.7473964960575114,1000.0,0.0,5.533862859147033,7.4466536429345185,-216.06048168945318,0.01803512070793658,4.6482134437561,4.9202514648437505,19000
0.7585355439186097,1000.0,0.0,29.58970531314617,15.405856968887068,-222.3672852630617,0.013456126608187333,4.897108627319335,5.383387289047249,20000
0.766147791028022,1000.0,0.0,8.159651150374819,6.737333809938406,-227.97708972167914,0.007330661375541232,5.996401157379155,6.676317865371704,21000
0.7747228460907936,1000.0,0.0,14.98269881223083,12.260704746216755,-233.00552085876467,0.01106099955085667,6.72168840408325,7.106701057434076,22000
0.781556784272194,1000.0,0.0,14.176307308925159,13.670034381270787,-237.7295355224613,0.00649911654740573,7.108824266433714,7.732467357635501,23000
0.7884342256188394,1000.0,0.0,23.612356717612172,15.782686356847286,-242.30860383605963,0.006739332870114589,8.55309974288938,8.774217233657813,24000
0.796203123629093,1000.0,0.0,25.48962717034562,15.059936793499984,-246.32976596069346,0.0056306232921779125,8.99842044067382,9.49683302497863,25000
0.8007493791580204,1000.0,0.0,30.130227862409114,17.801849926343223,-250.1083495788573,0.0020816563493572227,9.833130205154395,9.911282825469966,26000
0.8035477978587141,1000.0,0.0,26.13265603107778,18.928399357226674,-253.7670711517337,0.0021937937624752486,9.429865327835083,9.585586305618294,27000
0.8051281682252893,1000.0,0.0,40.113392584137024,14.421508120329193,-257.23006352233875,0.00011113047762773981,9.78636933326721,9.841834890365586,28000
0.8050122735500339,1000.0,0.0,26.017900409993626,17.11762693616774,-260.38150534057604,0.0012384575009345988,10.277859251022337,10.26536545372008,29000
0.8038211216926564,1000.0,0.0,16.502780141147046,17.37951214973629,-263.3492424468991,-0.0029336428777314728,9.848333410263063,9.797839839935316,30000
0.8020317283272748,1000.0,0.0,30.05554924452627,15.66291568648229,-266.3385148620605,0.000857306538149717,9.422570850372333,9.551758562088017,31000
0.8042377298474321,1000.0,0.0,34.93279754558354,16.514139089262198,-269.36327780151316,-0.0001685904362238887,9.000633108139024,8.822690670013413,32000
0.8033724299669264,1000.0,0.0,29.09902706767716,18.332884567024927,-272.0032809143065,0.0005454665091820056,8.566457904815676,8.635286151886003,33000
0.8038752171993243,1000.0,0.0,33.49621501274378,16.541709688681685,-274.46882739257893,0.001297684747725725,7.757575639724723,7.67068980026246,34000
0.8050768340826052,1000.0,0.0,40.38740996337381,15.297575260237888,-276.8656170043951,0.00019143855385482476,8.096377101898195,8.031624063491822,35000
0.8056770826578131,1000.0,0.0,32.92028568061131,17.98718690500093,-279.27554122924784,-0.0020920196827501052,7.584321718215932,7.304066722869866,36000
0.8034035760760301,1000.0,0.0,38.97307530139452,12.442774212140401,-281.5357914428713,0.0009887429052032547,6.847245437622066,6.721907897949218,37000
0.80433234000206,1000.0,0.0,24.084070702847658,17.11080322851491,-283.7349606933605,-0.0013699341397732487,7.8809455032348605,7.541687366485598,38000
0.8013892835378646,1000.0,0.0,39.475181635461595,12.938668943762554,-285.72284170532214,-0.0021208007736131613,6.267408527374266,6.111335647583014,39000
0.8012106344103818,1000.0,0.0,46.725829347286904,3.0741487032676265,-287.66084948730503,0.002689033981878311,5.136371366500848,4.992992288589483,40000
0.802561333656311,1000.0,0.0,37.71970942943694,16.063325746756824,-289.50485055541884,-0.0022374653001315916,5.226247779846185,5.1695765705108645,41000
0.8013659715056413,1000.0,0.0,45.7849152706466,6.843913276218279,-291.5302353820804,0.0011376030622050135,5.533357889175418,5.201554166793819,42000
0.8013384850621217,1000.0,0.0,47.20150140369478,3.6463274228363693,-293.3208044433596,0.0002875945921987305,4.998925191879255,4.762856363296516,43000
0.8018419737815864,1000.0,0.0,44.07823206975822,10.258008052163381,-294.96005664062443,1.8893245607614728e-05,4.7406635055542035,4.332814622879034,44000
0.8015559639930714,1000.0,0.0,44.38265733796166,9.12094671816584,-296.7812656555175,0.0002694161338731626,3.9266115436553886,3.662966545104983,45000
0.8021512582898124,1000.0,0.0,46.58986763996975,2.8246722584098682,-298.10479162597704,0.00011244361638091494,3.7674946556091324,3.5516979217529285,46000
0.8024452949166319,1000.0,0.0,34.90931238375371,19.03282469541506,-299.71472680664033,-0.00028162728762254113,4.022397308349602,3.863180183410647,47000
0.8033138874173167,1000.0,0.0,44.34243885196495,10.443608014723326,-301.21155068969773,0.002112920012790712,3.464616582870482,3.3750378265380827,48000
0.8063406624197968,1000.0,0.0,40.651813859099775,15.020817533378885,-302.8658866271965,0.0007270775591023315,3.697460466384893,3.6923981361389133,49000
0.8045807465910919,1000.0,0.0,40.54753010139326,16.33571156431966,-303.97688122558594,-0.002483731662621716,3.1756269397735544,2.8885348682403604,50000
0.8033862659335117,1000.0,0.0,47.85970150312022,2.9969510960802914,-305.2245838317887,0.0008333745826967037,4.5810140933990455,4.595210069656372,51000
0.803333068013191,1000.0,0.0,48.08336969214652,2.928388442640908,-306.3285098571779,0.001358982806559654,3.826481281280512,3.3879256210327133,52000
0.8079949457049364,1000.0,0.0,46.72394939783261,3.167315120612372,-307.6026392211918,0.0026430552254896574,3.4873446846008274,3.069146352767953,53000
0.8087391034960726,1000.0,0.0,48.05818097062705,3.2247513618850183,-308.8888809509278,0.0005170960761606696,3.0331835079193104,2.9781328773498563,54000
0.8075492853522314,1000.0,0.0,42.51193127784293,14.639332668942018,-309.97454565429683,-0.003035403471905741,3.5860709056854243,3.543905467987068,55000
0.8037742447853097,1000.0,0.0,46.82633761917586,3.0851194678978504,-311.29480178832955,-0.0014888364220969439,2.331333297729497,2.3436568870544354,56000
0.8050875263214103,1000.0,0.0,48.29999782776756,2.7145031091204,-312.38739401245044,0.0016068403234239669,1.78035513305664,1.7165807056426952,57000
0.805244682669641,1000.0,0.0,47.131472486506496,2.9251472380989845,-313.5899817199707,-0.00013132186373695918,1.9784883880615285,1.8031280231475828,58000
0.8043611847758293,1000.0,0.0,47.39541969388561,3.4394550958916033,-314.5518150634762,-0.0010645252584945415,1.5733582134246828,1.47633211135864,59000
0.8023627218604086,1000.0,0.0,48.10546217563291,2.714734714790422,-315.6334348144527,-0.0012215694715268833,2.382826278686533,2.1196250610351512,60000
0.800134108245371,1000.0,0.0,45.918378854876934,9.041815171223929,-316.57912982177777,-0.0005210807067342084,1.5771656818389894,1.5029063415527357,61000
0.8022031240463241,1000.0,0.0,47.10360878535808,2.52274275207257,-317.5480635681162,0.0016890605315566078,2.186200706481939,2.1860162220001134,62000
0.8043409859538062,1000.0,0.0,47.988018180956175,2.685707805755594,-318.3640803833008,0.001495013298466801,1.470771263122556,1.3464866085052454,63000
0.8077555330395692,1000.0,0.0,47.781367052735234,2.8080849574199793,-319.16258364868156,-0.00018866717349738036,2.1773775882720914,1.8681052875518802,64000
0.806836356282234,1000.0,0.0,49.14269378746461,3.2062402326311816,-319.85974087524386,0.0033221690529026044,2.1023630809783964,1.6995554275512703,65000
0.8072092035412789,1000.0,0.0,47.83360439844223,3.234427589616854,-320.765739562988,-0.002588373108301309,1.7877432765960695,1.6613533115386978,66000
0.8070995020270345,1000.0,0.0,47.600004557842965,2.771950286445273,-321.41242257690453,0.001207610086537901,1.6168363819122307,1.2875401325225817,67000
0.8077772387862212,1000.0,0.0,47.96618486360939,2.871714054656257,-322.0643803710942,0.0011962691717781113,2.3287862052917534,2.01035536766052,68000
0.8109546781182286,1000.0,0.0,48.14477363477898,3.0381010611452126,-322.6843246459963,-7.265557837672355e-05,2.4334988269805944,1.969886545181273,69000
0.8089882695674889,1000.0,0.0,48.50551504514057,3.0928243037768417,-323.37355725097643,-0.0014770463781896969,1.7395688819885247,1.6872664203643781,70000
0.8070630238652233,1000.0,0.0,48.585358682189636,2.7851660463239796,-324.21273080444337,-0.00016494181053712997,1.828646451950074,1.8108458309173578,71000
0.8072283246517192,1000.0,0.0,48.131539909167174,3.2738108306387974,-324.88052343749933,0.0008342853407375506,1.1071612091064456,1.0693076515197777,72000
0.8082783129215231,1000.0,0.0,49.18465326947788,3.033450045255355,-325.38246383666944,-0.00020956067182123479,0.9291917743682858,0.6802504138946532,73000
0.8072442636489859,1000.0,0.0,47.598411933255655,2.879737356827282,-325.99973812866216,-0.0008256999901495866,0.954338670730593,0.6928009090423572,74000
0.8072973419427881,1000.0,0.0,47.64937588046627,2.856926471552583,-326.5213426513664,0.00098638375266455,1.202538278579711,1.0231314659118662,75000
0.8058790844678893,1000.0,0.0,48.209920012743225,3.0542002730876363,-327.1708665466311,-0.00249319584551267,0.4369277782440175,0.39998521423339856,76000
0.8070506630539888,1000.0,0.0,48.22461184854813,3.169429516466624,-327.52443646240255,0.002565934099256995,0.19097745132446312,-0.27953371238708513,77000
0.8092590465545657,1000.0,0.0,48.63596078224847,2.762895173861802,-328.15733660888674,0.0012659492646344014,0.29903292846679697,0.1865185165405285,78000
0.8125696560144418,1000.0,0.0,49.26966347888406,2.8561510024897756,-328.44003866577134,0.0030298553272150443,0.9067756938934303,0.5560121402740481,79000
0.8143388586044312,1000.0,0.0,49.06039558152408,3.114822208770228,-329.048731567383,-0.0008314460101537436,0.36391948127746593,0.39445828437805147,80000
0.8119207994341845,1000.0,0.0,47.74231387513239,2.6873408987469856,-329.24234921264616,-0.0021722038404550425,-0.2181328105926517,-0.3347773094177239,81000
0.8108836872577657,1000.0,0.0,48.462001795072844,3.2148632004230286,-329.600654693603,0.0006830974607728442,-0.07123228454589829,-0.3006802501678474,82000
0.8096692860126495,1000.0,0.0,49.50002467471606,2.9905655288777795,-330.08319345092775,-0.0011027766289189486,-0.08378685188293426,-0.29628068733215396,83000
0.8095262794494634,1000.0,0.0,48.03113727395104,2.980060673684643,-330.4887282714842,7.718037371523561e-05,-0.8422711067199713,-1.0970003566741935,84000
0.8116765261292463,1000.0,0.0,47.85127097847789,3.083332378224989,-331.01106552123963,0.0025757492030970774,-0.5046671981811531,-0.6447877445220956,85000
0.8137337402105326,1000.0,0.0,47.38392636415506,2.783252539332149,-331.16395901489255,0.0006790487358812261,0.25657238006591826,-0.27717667198181145,86000
0.8153504855036735,1000.0,0.0,47.889159044996,2.801935990536368,-331.6219548034669,-0.0006746746376156815,-0.7022171878814694,-0.8523814640045144,87000
0.8156989083886135,1000.0,0.0,48.24721689797904,2.7309576638913615,-331.89737368774365,0.0011866398090496643,0.7425935974121095,0.7661752624511723,88000
