eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/q1,loss/q2,loss/v,timestep
1000.0,0.0,7.237536940404227,8.725789972189936,6.45486266326903,0.15826074016653024,0.14630106562003528,0.02407951620128005,1000
1000.0,0.0,13.270091809629944,11.70267820249626,3.8062841646671295,0.06116991587169468,0.05968723049946133,0.006628434087149792,2000
1000.0,0.0,16.896902019298157,16.280582408981605,2.508189769029621,0.11138041822239762,0.10986308359354727,0.010777388549409805,3000
1000.0,0.0,22.62708411585922,14.029989429101775,1.4090962491035421,0.17496483428031173,0.17443414497375487,0.02060920697264381,4000
1000.0,0.0,21.4660602085627,15.853048688751217,0.714620990168302,0.24380045572668327,0.24108328299224355,0.0340986571125685,5000
1000.0,0.0,19.41304024969597,12.963222691148433,0.4500359028615064,0.3158064531832941,0.31147675462067137,0.048479606127366376,6000
1000.0,0.0,2.01138813900467,6.981421749844925,0.3944802176859231,0.38467618094384637,0.37765380607545407,0.06412245037779211,7000
1000.0,0.0,16.290820496984495,16.291435332122706,0.30830039390549113,0.44909068872034547,0.4377406246662141,0.07965607880428435,8000
1000.0,0.0,3.4200145282929535,8.36273142129315,0.2066212809607384,0.5253453884422785,0.5122941001951709,0.09823328520357603,9000
1000.0,0.0,7.164614271839248,9.314741920135985,0.12229694209992883,0.584340370118617,0.5726490180790431,0.11411404858529588,10000
1000.0,0.0,21.77005719896866,15.733306363886923,0.29293548242747774,0.645965676307678,0.6323398724794388,0.12927665334194902,11000
1000.0,0.0,26.400511267135723,12.796335323571734,0.07835501780360951,0.696541710227729,0.6867174609899521,0.14554994254559292,12000
1000.0,0.0,33.12830337849603,10.102871748919224,-0.17988831061124766,0.7442671602964386,0.737374038815499,0.16003970923274724,13000
1000.0,0.0,29.193116772583107,11.200580982400112,-0.25371955225616705,0.799030375003816,0.7870438031554239,0.17345798898488288,14000
1000.0,0.0,28.98964957266931,14.14548566267909,-0.22644203835725746,0.8471641212701795,0.8417802955210216,0.18261358464509267,15000
1000.0,0.0,31.57388572044704,7.846587354355372,-0.3565733889639372,0.9165729479491713,0.9076047644317157,0.1912926470190287,16000
1000.0,0.0,29.801304629963276,11.93386325454416,-0.5029546086639162,0.9173858786225317,0.9118277352452282,0.19965036769211306,17000
1000.0,0.0,28.78571419793026,14.617597494394882,-0.6639956735670559,0.9544002219438555,0.950414436340332,0.20189902256429165,18000
1000.0,0.0,23.318846143070495,10.80893364090245,-0.5465227434784174,0.9961267931163323,0.9923455155491823,0.20516810408234562,19000
1000.0,0.0,39.90031866532051,4.147507285275616,-0.8240100944340221,1.0207740820050248,1.0142483010292058,0.20611399017274407,20000
1000.0,0.0,38.394953843847915,6.139776435429307,-0.7437801322639002,1.0295369361638984,1.024213237762452,0.20674466906487948,21000
1000.0,0.0,35.269533228647695,9.425752752248329,-1.1746292051076888,1.0516202701330208,1.0517386231422376,0.21019014661014115,22000
1000.0,0.0,34.98138781753718,12.998901103383648,-0.9895444741249083,1.055062231838704,1.0527659782767325,0.20507648579776258,23000
1000.0,0.0,35.363409638990206,7.567680988355556,-0.9021351310163751,1.072653156876565,1.068622854143381,0.20777864338457605,24000
1000.0,0.0,37.0643302397385,7.5415377982967176,-1.2214833250939856,1.0908332967758183,1.08949669456482,0.20612000212073275,25000
1000.0,0.0,33.22030026679686,18.531845230685523,-1.2250922932028792,1.0586278619766227,1.0591145873069743,0.19824042117595678,26000
1000.0,0.0,39.435273371216304,4.30495930447435,-1.2857349050641074,1.0850643392205253,1.0818281275629968,0.19980187171697622,27000
1000.0,0.0,30.22921598832965,16.240939991442538,-1.3764847145229586,1.0829179438352592,1.0813543615341177,0.19858880707621546,28000
1000.0,0.0,34.92791832556835,14.9706116508819,-1.2734628049582248,1.069563625633714,1.0729166032075907,0.19358261218667006,29000
1000.0,0.0,38.21082119903266,6.0167892370252,-1.2393988318443294,1.0839611988067641,1.0799525810480117,0.19416731669008727,30000
1000.0,0.0,33.47343449019144,12.03557505886219,-1.1333114608824248,1.0707799701690695,1.0672544795870735,0.1899430275708433,31000
1000.0,0.0,31.268795698964976,11.182277188044559,-1.4683629444539599,1.0729724502563491,1.0746911722421646,0.18803171652555475,32000
1000.0,0.0,30.146517234099406,15.221981172783314,-1.5269879989922037,1.0643614456057595,1.0626452304720893,0.18215230799466342,33000
1000.0,0.0,35.418148419405895,13.437969034026015,-1.3787126461714534,1.0606367311477627,1.062346906185151,0.18011236882954865,34000
1000.0,0.0,42.48939549569945,3.8802803703265942,-1.353505112886427,1.0996915449500078,1.1013398951292048,0.1802436971664427,35000
1000.0,0.0,31.03636781378711,16.32775046543228,-1.5031530484259137,1.0628368233442311,1.057852837443354,0.17629641023278192,36000
1000.0,0.0,37.061109025466166,7.4124905406430175,-1.3704743783771982,1.0523281016349797,1.051968533098697,0.173401875346899,37000
1000.0,0.0,39.783823254972475,5.830093585128735,-1.4581123931854947,1.050739294528965,1.0439279671311368,0.17091006267070794,38000
1000.0,0.0,41.02380884933319,5.436995835113041,-1.6358052309006448,1.0700979850888241,1.0621574615240086,0.16973225479572993,39000
1000.0,0.0,31.4963733568312,12.092186285256162,-1.3744190938472762,1.0417663657069214,1.040373019546269,0.1639799597859383,40000
1000.0,0.0,18.638575548657123,15.675503769216965,-1.3131932814270237,1.0180637462735187,1.0136496511101707,0.16188686915487088,41000
1000.0,0.0,39.97953018954386,4.664321251977104,-1.5918491773009313,1.040309165596963,1.0360259823501115,0.1608709368333218,42000
1000.0,0.0,42.70122087569603,3.8491047276661847,-1.4293977794945252,1.0078957511782647,1.0011548359990108,0.15360292028635733,43000
1000.0,0.0,33.71393776430302,13.076597317722685,-1.5403640319108924,1.006121949523685,0.9929975897073751,0.15058898665010917,44000
1000.0,0.0,42.921570849238606,4.140973362819731,-1.471711727470159,0.9947765482366097,0.9895642870664585,0.1497662668898701,45000
1000.0,0.0,39.60314784734234,5.897191959293505,-1.312935162559151,0.9975122529864315,0.9881423739492909,0.14802360606938605,46000
1000.0,0.0,43.374001802590975,4.181912248764499,-1.4779175123423351,0.9887254334688194,0.9804896900057797,0.14541251842677602,47000
1000.0,0.0,42.34370191866228,3.3208749434308986,-1.3792192432880386,0.9846868343949328,0.9728462430834762,0.14243488098680984,48000
1000.0,0.0,41.77804058482569,5.367976416825614,-1.4592351474165923,0.968095936179161,0.9608235368132604,0.14109065925329936,49000
1000.0,0.0,40.63848018143664,9.486572762541376,-1.329870060086251,0.9343020422756679,0.9271126452982432,0.13510320529341682,50000
1000.0,0.0,43.663305685196754,3.2413752597106513,-1.4766618191450827,0.9542481262385843,0.945302343487741,0.13576022657006995,51000
1000.0,0.0,40.88346151838604,5.911049578908101,-1.609900374449792,0.9495954861640925,0.9432914894819249,0.1346008879691361,52000
1000.0,0.0,43.20610915782846,3.9854429835820366,-1.5140569573491776,0.917348085999488,0.9073120647072802,0.12985735391080408,53000
1000.0,0.0,41.513065623870624,7.428273152160283,-1.3277954925000668,0.9150615761280044,0.9061521705090994,0.13002058079093726,54000
1000.0,0.0,42.5907464555324,3.8603322843329053,-1.3634009011685861,0.915180713057517,0.9091694395244142,0.12609736726433013,55000
1000.0,0.0,43.32658558623798,3.545608404935295,-1.392044991910455,0.8884912253916262,0.8786878652870628,0.12351728553324948,56000
1000.0,0.0,36.700216265173225,15.361880774480206,-1.4817712012529325,0.868079518437385,0.8599119263589363,0.12242764534801254,57000
1000.0,0.0,43.68189430899208,3.7941000413707315,-1.4624024660885353,0.8690185335576529,0.8614019855856899,0.1202522738873959,58000
